brand,title,content,content_unit,cat_name,cat_id,item_id,mrp,cp
Nestle,Cerelac Wheat Rice Moong Dal Khichdi,300,gm,Baby Cereal,677,1318517,202.5,205
Johnson's,Baby Soap Blossoms,75,gm,Baby Soap / Bodywash,675,81336,44.5,45
Johnson & Johnson,Baby Soap,75,gm,Baby Soap / Bodywash,675,81409,44,45
Johnson & Johnson,Baby Soap,100,gm,Baby Soap / Bodywash,675,1430954,53.5,55
Johnson & Johnson,Baby Soap,150,gm,Baby Soap / Bodywash,675,1430955,73,75
Johnson & Johnson,Top-to- Toe Wash,500,ml,Baby Soap / Bodywash,675,92575,285.5,290
Johnson & Johnson,Top-to- Toe Wash,200,ml,Baby Soap / Bodywash,675,1318199,128,130
Johnson & Johnson,Top-to- Toe Wash,50,ml,Baby Soap / Bodywash,675,1318200,39.5,40
Johnson & Johnson,Top-to- Toe Wash,100,ml,Baby Soap / Bodywash,675,92465,68.5,70
Johnson & Johnson,Baby Skin Powder,700,gm,Baby Powder,674,1318191,266.5,270
Johnson & Johnson,Baby Skin Powder,100,gm,Baby Powder,674,1318189,54,55
Johnson & Johnson,Baby Skin Powder,200,gm,Baby Powder,674,1318190,97.5,99
Johnson & Johnson,Baby Powder- Blossoms,100,gm,Baby Powder,674,81534,54,55
Johnson & Johnson,Baby Powder- Blossoms,200,gm,Baby Powder,674,81535,97.5,99
Johnson & Johnson,Baby Powder- Mildness,700,gm,Baby Powder,674,809183,265,270
Johnson & Johnson,Baby Powder- Mildness,100,gm,Baby Powder,674,809182,54,55
Johnson & Johnson,Baby Diaper Rash Powder,100,gm,Baby Powder,674,447663,58.5,60
Nestle,Cerelac- Wheat Apple Cherry( Stage2),300,gm,Baby Cereal,677,1318514,186,190
Nestle,Cerelac- Wheat Apple Cherry( Stage2),350,gm,Baby Cereal,677,91090,181,184
Nestle,Cerelac Wheat Rice Mixed Veg Stage3,300,gm,Baby Cereal,677,1318516,195.5,198
Nestle,Cerelac Wheat Rice Mixed Veg Stage3,350,gm,Baby Cereal,677,91096,195,198
Nestle,Cerelac Wheat Orange Stage2,300,gm,Baby Cereal,677,448649,186.5,190
Nestle,Cerelac Wheat Riced Mixed Fruit Stage3,300,gm,Baby Cereal,677,1430949,197.5,202
Nestle,Cerelac Wheat Stage1,350,gm,Baby Cereal,677,93862,152,155
Nestle,Cerelac Wheat Apple Stage1,300,gm,Baby Cereal,677,1430948,161.5,165
Nestle,Cerelac Multi Grain Five Fruit Stage4,350,gm,Baby Cereal,677,91092,208.5,212
Nestle,Cerelac Rice Stage1,375,gm,Baby Cereal,677,94148,155,158
Nestle,Cerelac Rice Stage1,350,gm,Baby Cereal,677,91094,187,190
Nestle,Cerelac Rice Stage1,300,gm,Baby Cereal,677,448660,155,158
Nestle,Cerelac Multi Grain Dal Veg Stage4,300,gm,Baby Cereal,677,1430947,200.5,205
Nestle,Cerelac Multi Grain Dal Veg Stage4,350,gm,Baby Cereal,677,93859,201,205
Johnson & Johnson,Baby Shampoo,475,ml,Baby Oils & Shampoos,673,1318187,318,325
Johnson & Johnson,Baby Shampoo,200,ml,Baby Oils & Shampoos,673,1430953,161.5,165
Johnson & Johnson,Baby Shampoo,100,ml,Baby Oils & Shampoos,673,1430952,83,85
Johnson & Johnson,Baby Shampoo,60,ml,Baby Oils & Shampoos,673,92459,49,50
Johnson & Johnson,Baby Oil,50,ml,Baby Oils & Shampoos,673,809179,47,48
Johnson & Johnson,Baby Oil,500,ml,Baby Oils & Shampoos,673,81532,324,330
Johnson & Johnson,Baby Oil,200,ml,Baby Oils & Shampoos,673,1318184,163,165
Johnson & Johnson,Baby Oil,100,ml,Baby Oils & Shampoos,673,1318183,97.5,100
Johnson & Johnson,Baby Hair Oil- Avocado & Pro- Vitamin B's,200,ml,Baby Oils & Shampoos,673,81292,108,110
Johnson & Johnson,Baby Hair Oil- Avocado & Pro- Vitamin B's,100,ml,Baby Oils & Shampoos,673,89287,62,63
Johnson & Johnson,Baby Milk Cream,100,gm,Baby Creams & Lotions,672,1318177,133,135
Johnson & Johnson,Baby Milk Cream,30,gm,Baby Creams & Lotions,672,1318178,44,45
Johnson & Johnson,Baby Milk Cream,50,gm,Baby Creams & Lotions,672,809174,68.5,70
Johnson & Johnson,Baby Milk Lotion,200,ml,Baby Creams & Lotions,672,92359,147.5,150
Johnson & Johnson,Baby Milk Lotion,50,ml,Baby Creams & Lotions,672,809175,46,47
Johnson & Johnson,Baby Lotion,200,ml,Baby Creams & Lotions,672,1318175,138,140
Johnson & Johnson,Baby Lotion,500,ml,Baby Creams & Lotions,672,1318176,316,320
Johnson & Johnson,Baby Lotion,50,ml,Baby Creams & Lotions,672,809173,41,42
Johnson & Johnson,Baby Cream,100,gm,Baby Creams & Lotions,672,1430950,132,135
Johnson & Johnson,Baby Cream,50,gm,Baby Creams & Lotions,672,1430951,68.5,70
Johnson & Johnson,Baby Cream,30,gm,Baby Creams & Lotions,672,92348,44,45
Johnson & Johnson,Baby Nappy Pads,20,Pcs,Normal Diapers,679,809627,142,145
Johnson & Johnson,Baby Nappy Pads,10,Pcs,Normal Diapers,679,92435,73.5,75
Johnson & Johnson,Wipes- Baby Skincare,80,Pcs,Wipes,670,1318203,215,220
Johnson & Johnson,Wipes- Baby Skincare,20,Pcs,Wipes,670,447660,63.5,65
Dabur,Lal Tel( Baby Massage Oil),100,ml,Baby Oils & Shampoos,673,93856,86,88
Dabur,Lal Tel( Baby Massage Oil),200,ml,Baby Oils & Shampoos,673,93235,142.5,145
Pampers,Active Baby Pants- Medium(7-12kgs),60,Pcs,Pant Style,680,1318636,745.5,755
Pampers,Active Baby Pants- X L(12+kgs),20,Pcs,Pant Style,680,82429,345.5,350
Pampers,Active Baby Pants- X L(12+kgs),16,Pcs,Pant Style,680,1318637,365.5,370
Pampers,Baby Dry Pants Large(9-14kgs),38,Pcs,Normal Diapers,679,448953,541.5,550
Pampers,Baby Dry Pants Large(9-14kgs),8,Pcs,Normal Diapers,679,448862,113,115
Pampers,Baby Dry Pants Small(4-8kgs),22,Pcs,Normal Diapers,679,448786,246,250
Pampers,Baby Dry( M)6-11kg,5,Pcs,Normal Diapers,679,448648,64,65
Pampers,New Born Diapers24 Pcsupto,5,kg,Normal Diapers,679,511872,310,315
Pampers,Active Baby Diapers X L(12+kgs),16,Pcs,Normal Diapers,679,448804,364,370
Pampers,Active Baby Diapers X L(12+kgs),32,Pcs,Normal Diapers,679,1318635,726,735
Pampers,Active Baby Diapers X L(12+kgs),56,Pcs,Normal Diapers,679,81247,1249,1270
Pampers,New Born Diapers,24,Pcs,Normal Diapers,679,1318652,311,315
Pampers,New Born Diapers,22,Pcs,Normal Diapers,679,1099421,220.5,224
Pampers,New Born Diapers,5,Pcs,Normal Diapers,679,91122,51,52
Pampers,Active Baby Diapers Large(9-14kgs),50,Pcs,Normal Diapers,679,82953,858,870
Pampers,Active Baby Diapers Medium(6-11 Kgs),10,Pcs,Normal Diapers,679,1318628,158,160
Pampers,Active Baby Diapers Medium(6-11 Kgs),62,Pcs,Normal Diapers,679,1318630,938.5,950
Pampers,Active Baby Diapers Medium(6-11 Kgs),20,Pcs,Normal Diapers,679,1318629,316,320
Pampers,Active Baby Diapers Small(3-8 Kgs),46,Pcs,Normal Diapers,679,1318633,602.5,610
Pampers,Active Baby Diapers Small(3-8 Kgs),22,Pcs,Normal Diapers,679,448723,294.5,299
Pampers,Active Baby Diapers Small(3-8 Kgs),11,Pcs,Normal Diapers,679,1318631,118.5,120
Pampers,Disposable Diapers- Medium(6-11kgs),20,Pcs,Normal Diapers,679,1318648,242,245
Pampers,Disposable Diapers- Medium(6-11kgs),10,Pcs,Normal Diapers,679,1318647,124,126
Pampers,Disposable Diapers- Medium(6-11kgs),5,Pcs,Normal Diapers,679,1318650,64,65
Pampers,Disposable Diapers- Medium(6-11kgs),42,Pcs,Normal Diapers,679,1318649,498.5,505
Pampers,Disposable Diapers- Medium(6-11kgs),66,Pcs,Normal Diapers,679,1318651,770.5,780
Pampers,Disposable Diapers- Large(9-14kgs),38,Pcs,Normal Diapers,679,1318644,760.5,770
Pampers,Disposable Diapers- Large(9-14kgs),18,Pcs,Normal Diapers,679,1318643,247,250
Pampers,Disposable Diapers- Large(9-14kgs),5,Pcs,Normal Diapers,679,1318645,66,67
Pampers,Disposable Diapers- Large(9-14kgs),60,Pcs,Normal Diapers,679,1318646,789,799
Huggies,New Born Upto4kg,24,Pcs,Normal Diapers,679,448669,270.5,275
Huggies,New Dry Large,8,Pcs,Normal Diapers,679,91980,98.5,100
Huggies,New Dry Large,16,Pcs,Normal Diapers,679,90536,206.5,210
Huggies,New Dry Large,30,Pcs,Normal Diapers,679,91976,393,399
Pampers,Diaper Pants Medium(7-12kg),60,Pcs,Pant Style,680,1318642,681.5,690
Pampers,Active Baby Pants- Small(4-8kg),46,Pcs,Pant Style,680,1318641,484,490
Pampers,Active Baby Pants- Small(4-8kg),22,Pcs,Pant Style,680,1318640,295,299
Pampers,Active Baby Pants Large,8,Pcs,Pant Style,680,1318639,113.5,115
Huggies,Nappi- Pads,10,Pcs,Normal Diapers,679,532218,68.5,70
Huggies,New Dry Medium,30,Pcs,Normal Diapers,679,809625,349.5,355
Huggies,New Dry Medium,18,Pcs,Normal Diapers,679,92221,201.5,205
Huggies,New Dry Small,30,pcs,Normal Diapers,679,89275,295.5,300
Huggies,Wonder Pants- X L,32,Pcs,Pant Style,680,809685,442,449
Huggies,Wonder-pants- Medium,20,Pcs,Pant Style,680,92251,236,240
Complan,Nutri- Gro Badam Kheer,400,gm,Baby Cereal,677,84182,274,275
Himalaya,Baby Cream,50,ml,Baby Creams & Lotions,672,92820,64,65
Himalaya,Herbals Baby Massage Oil,100,ml,Baby Oils & Shampoos,673,809177,88,90
Himalaya,Herbals Baby Massage Oil,200,ml,Baby Oils & Shampoos,673,809178,162,165
Mamy,Poko Pants Small,62,Pcs,Pant Style,680,447767,690,699
Mamy,Poko Pants X L,46,Pcs,Pant Style,680,447944,492,499
Mamy,Poko Pants X L,16,Pcs,Pant Style,680,809691,270.5,275
Mamy,Poko Pants X L,32,Pcs,Pant Style,680,447809,492,499
Mamy,Poko Pants Medium,20,Pcs,Pant Style,680,809689,231,235
Mamy,Poko Pants Medium,56,Pc,Pant Style,680,447764,690,699
Mamy,Poko Pants Large,48,pcs,Pant Style,680,447751,690,699
Mamy,Poko Pants Large,36,Pcs,Pant Style,680,447756,443,449
Mamy,Poko Pants Large,38,Pcs,Pant Style,680,809687,491.5,499
Mamy,Poko Pants Large,32,Pcs,Pant Style,680,447746,690,699
Mamy,Poko Pants Large,56,Pcs,Pant Style,680,809688,690,699
Himalaya,Gentle Baby Soap,125,gm,Baby Soap / Bodywash,675,81210,54,55
Himalaya,Nourishing Baby Soap,75,gm,Baby Soap / Bodywash,675,81214,34,35
Himalaya,Nourishing Baby Soap,125,gm,Baby Soap / Bodywash,675,809184,54,55
Himalaya,Gentle Baby Shampoo,100,ml,Baby Oils & Shampoos,673,81835,75.5,77
Himalaya,Gentle Baby Shampoo,200,ml,Baby Oils & Shampoos,673,81841,146,149
Himalaya,Baby Powder,400,gm,Baby Powder,674,809181,137,140
Himalaya,Gentle Baby Wipes,24,Pcs,Wipes,670,90529,68.5,70
Himalaya,Gentle Baby Wipes,72,pcs,Wipes,670,809943,162,165
Kellogg's,Fruit'n Fibre,375,gm,Instant Formula,678,89311,541.5,550
Kellogg's,Choco Smacks,390,gm,Flakes,690,809398,157.5,160
Kellogg's,Chocos Corn Flakes,375,gm,Flakes,690,89302,150.5,153
Kellogg's,Chocos Corn Flakes,700,gm,Flakes,690,809401,260,265
Kellogg's,Corn Flakes- Real Strawberry,275,gm,Flakes,690,1318208,112.5,116
Kellogg's,Real Banana Corn Flakes,300,gm,Flakes,690,1318223,122.5,126
Kellogg's,Chocos Duet Chocolaty+ Vanilla Flavour,375,gm,Flakes,690,1318206,152.5,157
Kellogg's,Chocos Moon & Star Corn Flakes,350,gm,Flakes,690,1318207,155.5,160
Kellogg's,Chocos Moon & Star Corn Flakes,700,gm,Flakes,690,89306,256,260
Kellogg's,Chocos,375,gm,Flakes,690,809399,150,153
Kellogg's,Chocos,700,gm,Flakes,690,1318205,262.5,270
Kellogg's,Corn Flakeswith Real Almond & Honey,650,gm,Flakes,690,1318211,300.5,309
Kellogg's,Corn Flakeswith Real Almond & Honey,300,gm,Flakes,690,1318210,149.5,153
Kellogg's,Corn Flakes With Real Honey,300,gm,Flakes,690,1318212,122.5,126
Kellogg's,Corn Flakes With Real Honey,630,gm,Flakes,690,1318213,232.5,239
Kellogg's,Corn Flakeswith Real Mango Puree,300,gm,Flakes,690,84121,123.5,126
Kellogg's,Cornflakes With Strawberry,275,gm,Flakes,690,1318214,112.5,116
Kellogg's,Cornflakes With Strawberry,575,gm,Flakes,690,1318215,227.5,234
Kellogg's,Honey Loops Breakfast Cereal- Dipped In Honey,300,gm,Flakes,690,1318221,118.5,122
Kellogg's,Special K Corn Flakes,290,gm,Flakes,690,1318224,118.5,122
Kellogg's,Special K Corn Flakes,140,gm,Flakes,690,82790,63.5,65
Kellogg's,Special K Corn Flakes,435,gm,Flakes,690,1318225,169,174
Kellogg's,Special K Corn Flakes,900,gm,Flakes,690,1318226,352,362
Kellogg's,Corn Flakes Original,100,gm,Flakes,690,1318209,37.5,39
Kellogg's,Corn Flakes Original,250,gm,Flakes,690,1431023,91,93
Kellogg's,Corn Flakes Original,475,gm,Flakes,690,1431024,155.5,159
Mohun's,Corn Flakes,500,gm,Flakes,690,81573,92.5,94
Quaker,Homestyle Masala Oats,26,gm,Oats,692,1318809,14.5,15
Quaker,Oats- Lemony Veggie Mix,26,gm,Oats,692,1318812,14.5,15
Quaker,Oats- Lemony Veggie Mix,40,gm,Oats,692,84093,14.5,15
Quaker,Oats- Strawberry Flavourwith Apple,26,gm,Oats,692,1318813,14.5,15
Quaker,Oats,200,gm,Oats,692,81455,42,43
Quaker,Oats,1,kg,Oats,692,1318810,215,220
Quaker,Oats,400,gm,Oats,692,1318811,71,73
Quaker,Oats,500,gm,Oats,692,93842,73.5,75
Bagrry's,Oat Bran Hi Fibre,200,gm,Oats,692,1317515,74.5,77
Bagrry's,Oats- Poha,200,gm,Oats,692,84113,49,50
Bagrry's,Oats Atta Blend,500,gm,Oats,692,83022,98,99
Bagrry's,Oats- White,1,kg,Oats,692,1317516,184.5,190
Bagrry's,Oats- White,500,gm,Oats,692,809629,83.5,85
Kellogg's,Oat- Bites,450,gm,Oats,692,1318222,142,146
Kellogg's,Heart To Heart Oats,200,gm,Oats,692,1318220,39.5,41
Kellogg's,Oats- Heartto Heart( Tomato Salsa),39,gm,Oats,692,84063,14.5,15
Kellogg's,Oats- Heartto Heart( Green Pudina),39,gm,Oats,692,84078,14.5,15
Saffola,Classic Masala Oats,400,gm,Oats,692,1318847,137,140
Saffola,Classic Masala Oats,40,gm,Oats,692,1318846,14.5,15
Saffola,Classic Masala Oats,43,gm,Oats,692,94206,14.5,15
Saffola,Masala Oats- Veggie Twist,26,gm,Oats,692,1318851,14.5,15
Saffola,Masala Oats- Veggie Twist,400,gm,Oats,692,1318852,137,140
Saffola,Peppy Tomato Oats,26,gm,Oats,692,1318854,14.5,15
Saffola,Peppy Tomato Oats,40,gm,Oats,692,1431081,14.5,15
Saffola,Oats- Pepper & Spice,42,gm,Oats,692,1318853,14.5,15
Saffola,Natural Oats,400,gm,Oats,692,1318845,66.5,68
Saffola,Fruit & Nut Oats- Strawberry Surprise,30,gm,Oats,692,1318848,14.5,15
Haldiram,Chatpata Dal,200,gm,Namkeen,694,1318014,46.5,48
Haldiram,Namkeen- Aloo Lachha,70,gm,Namkeen,694,1318054,19,20
Haldiram,Diet Chiwda,180,gm,Namkeen,694,1318021,37.5,39
Haldiram,Diet Chiwda,150,gm,Namkeen,694,1318020,29,30
Haldiram,Diet Murmura,150,gm,Namkeen,694,1318023,38,39
Haldiram,Diet Murmura,180,gm,Namkeen,694,1318024,37.5,39
Haldiram,Mint Lachha,120,gm,Namkeen,694,1318042,44.5,46
Haldiram,Mint Lachha,65,gm,Namkeen,694,1318044,19,20
Haldiram,Mint Lachha,200,gm,Namkeen,694,1318043,48.5,50
Haldiram,Mint Lachha,110,gm,Namkeen,694,97328,19.5,20
Haldiram,Namkeen- Allin One,200,gm,Namkeen,694,1318050,42.5,44
Haldiram,Namkeen- Aloo Bhujia,200,gm,Namkeen,694,1318052,42.5,44
Haldiram,Namkeen- Aloo Bhujia,400,gm,Namkeen,694,1318053,84.5,87
Haldiram,Namkeen- Aloo Bhujia,1,kg,Namkeen,694,1318051,200,205
Haldiram,Teekha Sev,200,gm,Namkeen,694,1318096,38.5,40
Haldiram,Namkeen- Mini Bhakarwadi,200,gm,Namkeen,694,1318075,44.5,46
Haldiram,Namkeen- Kashmiri Mix,200,gm,Namkeen,694,1318067,59.5,61
Haldiram,Namkeen- Kashmiri Mix,400,gm,Namkeen,694,1318068,113.5,117
Haldiram,Namkeen- Khatta Meetha,200,gm,Namkeen,694,1431076,39,40
Haldiram,Namkeen- Khatta Meetha,400,gm,Namkeen,694,1318070,78,80
Haldiram,Namkeen- Bhujia Sev,200,gm,Namkeen,694,1318060,40.5,42
Haldiram,Namkeen- Bhujia Sev,400,gm,Namkeen,694,1318061,80.5,83
Haldiram,Namkeen- Bhujia Sev,1,kg,Namkeen,694,1318059,212,218
Haldiram,Namkeen- Dal Biji,200,gm,Namkeen,694,1318065,39,40
Haldiram,Namkeen- Dal Biji,400,gm,Namkeen,694,1318066,83.5,86
Haldiram,Namkeen- Dal Biji,150,gm,Namkeen,694,293305,39,40
Haldiram,Namkeen- Khara Boondi,200,gm,Namkeen,694,1318069,40.5,42
Haldiram,Samosa,200,gm,Namkeen,694,1318092,43.5,45
Haldiram,Namkeen- Bhel Puri,200,gm,Namkeen,694,1318055,39,40
Haldiram,Namkeen- Methi Sev,200,gm,Namkeen,694,1318074,40.5,42
Haldiram,Murukku,200,gm,Namkeen,694,1318049,44.5,46
Haldiram,Masala Moong Dal,200,gm,Namkeen,694,91850,48,49
Haldiram,Long Sev,200,gm,Namkeen,694,1318039,40.5,42
Haldiram,Kachori,200,gm,Namkeen,694,1318033,43.5,45
Haldiram,Chai Puri,400,gm,Namkeen,694,809603,83.5,85
Haldiram,Chai Puri,200,gm,Namkeen,694,97349,43,44
Haldiram,Chakoli,200,gm,Namkeen,694,1318008,44.5,46
Haldiram,Namkeen- Boondi,200,gm,Namkeen,694,1318063,41,42
Haldiram,Plain Bhujia,400,gm,Namkeen,694,1318089,82.5,85
Haldiram,Plain Bhujia,200,gm,Namkeen,694,1431077,44.5,46
Haldiram,Crispy Moong,200,gm,Namkeen,694,1318019,46.5,48
Haldiram,Hara Chiwda,200,gm,Namkeen,694,1318028,42.5,44
Haldiram,Hara Chiwda,190,gm,Namkeen,694,233733,43,44
Haldiram,Chilli Chatak Lachha,70,gm,Namkeen,694,1318016,19,20
Haldiram,Chilli Chatak Lachha,110,gm,Namkeen,694,83743,19.5,20
Haldiram,Chilli Chatak Lachha,80,gm,Namkeen,694,89146,19.5,20
Haldiram,Chilli Chatak Lachha,65,gm,Namkeen,694,1318015,19,20
Haldiram,Namkeen- Bhujia,200,gm,Namkeen,694,1318057,41,42
Haldiram,Namkeen- Bhujia,400,gm,Namkeen,694,1318058,80.5,83
Haldiram,Namkeen- Bhujia,1,kg,Namkeen,694,81296,210,218
Haldiram,Diet Lemon Bhel,150,gm,Namkeen,694,1318022,34,35
Haldiram,Namkeen- Chana Jorgaram,200,gm,Namkeen,694,1318064,42.5,44
Haldiram,Namkeen- Mathri,200,gm,Namkeen,694,1318073,43.5,45
Haldiram,Namkeen- Punjabi Tadka,200,gm,Namkeen,694,1318081,46.5,48
Haldiram,Namkeen- Moong Dal,200,gm,Namkeen,694,1318077,51.5,53
Haldiram,Namkeen- Moong Dal,400,gm,Namkeen,694,92161,96.5,98
Haldiram,Namkeen- Moong Dal,1,kg,Namkeen,694,1318076,226.5,233
Haldiram,Namkeen- Moong Dal,40,gm,Namkeen,694,1318078,10,10
Haldiram,Namkeen- Nimbu Masala,200,gm,Namkeen,694,1318080,40.5,42
Garden,Bhavnagri Gathia,160,gm,Namkeen,694,982354,39,40
Garden,Nylon Sev,150,gm,Namkeen,694,83142,37,38
Garden,Mini Bhakharwadi,160,gm,Namkeen,694,809601,37,38
Garden,Diet Chiwda,150,gm,Namkeen,694,93375,37,38
Garden,Diet Bhel,150,gm,Namkeen,694,83184,37.5,38
Garden,Lemon Bhel,150,gm,Namkeen,694,83154,37,38
Haldiram,Namkeen- Samosa,200,gm,Namkeen,694,1318082,46.5,48
24 Mantra,Murmura,200,gm,Namkeen,694,532483,34.5,35
HB,Palak Mathri,350,gm,Namkeen,694,809618,68.5,70
HB,Mini Kachori,300,gm,Namkeen,694,809617,68.5,70
HB,Methi Mathri,350,gm,Namkeen,694,809616,68.5,70
HB,Kali Mirch Mathri,350,gm,Namkeen,694,809615,68.5,70
BTW,Murmura,100,gm,Namkeen,694,1125422,14.5,15
BTW,Murmura,500,gm,Namkeen,694,1125428,64,65
Haldiram,Namkeen- Madrasi Mixture,200,gm,Mixtures,693,1318071,42.5,44
Bikano,Kaju Mixture,200,gm,Mixtures,693,89012,68.5,70
Haldiram,Navratan Mix,200,gm,Mixtures,693,1318084,39,40
Haldiram,Navratan Mix,400,gm,Mixtures,693,1318085,77,79
Haldiram,Navratan Mix,1,kg,Mixtures,693,1318083,190,195
Haldiram,Aloo Bhujia,200,gm,Mixtures,693,90473,43,44
Haldiram,Kaju Mix,200,gm,Mixtures,693,1318034,64,66
Haldiram,Kaju Mix,400,gm,Mixtures,693,1318035,123.5,127
Haldiram,Diet Mix,180,gm,Mixtures,693,90477,29.5,30
Haldiram,Diet Mix,150,gm,Mixtures,693,1431068,29,30
Haldiram,Falahari Mix,200,gm,Mixtures,693,1318025,42.5,44
Haldiram,Chana Nut Mix,200,gm,Mixtures,693,1318011,42.5,44
Haldiram,Cornflakes Mixture,200,gm,Mixtures,693,1318018,59.5,61
Haldiram,Cornflakes Mixture,350,gm,Mixtures,693,84145,119,121
Haldiram,Gujrati Mix,200,gm,Mixtures,693,1318026,42.5,44
Haldiram,Namkeen- Bombay Mix,200,gm,Mixtures,693,91956,39,40
Haldiram,Shahi Mixture,200,gm,Mixtures,693,1318093,86.5,89
Haldiram,Bhujia2x,1,kg,Mixtures,693,1100446,398.5,406
Haldiram,Bhujia,1,kg,Mixtures,693,1060109,199,203
Haldiram,Mixture,400,gm,Mixtures,693,1318048,76.5,79
Haldiram,Mixture- Panchratan,200,gm,Mixtures,693,1318046,72,74
Haldiram,Mixture- Panchratan,400,gm,Mixtures,693,91872,144.5,147
Kellogg's,Extra Muesli- Crunchy Fruitand Nut,550,gm,Muesli,691,81217,273.5,278
Kellogg's,Extra Muesli- Crunchy Fruitand Nut,500,gm,Muesli,691,1318216,270,278
Bagrry's,Crunchy Muesli No Added Sugar,1,kg,Muesli,691,93171,453,460
Bagrry's,Healthy Crunch Almond Muesli,425,gm,Muesli,691,1317511,193.5,199
Bagrry's,Fruit N Fibre Mixed Fruit Muesli,400,gm,Muesli,691,1317510,193.5,199
Bagrry's,Fruit N Fibre Mixed Fruit Muesli,425,gm,Muesli,691,82665,196,199
Bagrry's,Fruit N Fibre Mixed Fruit Muesli,1,kg,Muesli,691,809594,453,460
Bagrry's,Almond Muesli,400,gm,Muesli,691,1317509,204,210
Bagrry's,Crunch- Choco Delight,400,gm,Muesli,691,809593,206.5,210
Bagrry's,Muesli- Crunchy,1,kg,Muesli,691,1317512,447.5,460
Bagrry's,Muesli- Crunchy,400,gm,Muesli,691,1317513,193.5,199
Bagrry's,Muesli- Swiss Style( Almonds Raisins & Dates),400,gm,Muesli,691,1317514,193.5,199
Kellogg's,Extra Muesli- Multi Grain( No Added Sugar),275,gm,Muesli,691,1318217,129,133
Kellogg's,Extra Muesli Nuts Delight,550,gm,Muesli,691,1318219,252.5,260
Kellogg's,Extra Muesli Nuts Delight,500,gm,Muesli,691,1318218,260.5,268
Kellogg's,Extra Muesli Nuts Delight,250,gm,Muesli,691,200045,132.5,135
Kellogg's,Extra Muesli- Fruit Magic,500,gm,Muesli,691,200011,268.5,273
BTW,Raw Peanut,250,gm,Peanuts,695,1125525,59,60
Jabsons,Roasted Peanuts Black Pepper,140,gm,Peanuts,695,809698,39,40
Jabsons,Roasted Peanuts Spicy Masala,150,gm,Peanuts,695,448555,39,40
Haldiram,Heeng Jeera Peanut,200,gm,Peanuts,695,1318029,42.5,44
Haldiram,Masala Peanut,200,gm,Peanuts,695,1318041,46.5,48
Haldiram,Nut Cracker,200,gm,Peanuts,695,1318087,42.5,44
Haldiram,Nut Cracker,400,gm,Peanuts,695,1318088,84.5,87
Haldiram,Salted Peanut,200,gm,Peanuts,695,1318091,42.5,44
Haldiram,Heeng Jera Peanuts,200,gm,Peanuts,695,448561,48,49
Haldiram,Nimbu Pudina Peanuts,200,gm,Peanuts,695,1318086,42.5,44
Haldiram,Gupshup Peanuts,200,gm,Peanuts,695,1318027,42.5,44
Peppy,Cheese Balls,75,gm,Chips & More,697,97310,29.5,30
PikNik,Classic Tomato Chilli,55,gm,Chips & More,697,97311,29.5,30
Cornitos,Nacho Crisps- Tomato Mexicana,100,gm,Chips & More,697,83110,88.5,90
Cornitos,Nacho Crisps- Sizzlin Jalapeno,60,gm,Chips & More,697,89367,34,35
Cornitos,Nacho Crisps Sea Salt,150,gm,Chips & More,697,83196,88.5,90
Kurkure,Namkeen- Naughty Tomatoes,100,gm,Chips & More,697,953547,19.5,20
Kurkure,Namkeen- Naughty Tomatoes,115,gm,Chips & More,697,1045004,19.5,20
Kurkure,Namkeen- Masala Munch,100,gm,Chips & More,697,1430970,19.5,20
Kurkure,Namkeen- Masala Munch,50,gm,Chips & More,697,1430971,10,10
Kurkure,Namkeen- Masala Munch,53,gm,Chips & More,697,951789,10,10
Kurkure,Namkeen- Masala Munch,170,gm,Chips & More,697,1028061,29.5,30
Kurkure,Namkeen- Chilli Chatka,98,gm,Chips & More,697,953552,19.5,20
Kurkure,Namkeen- Puffcorn( Yummy Cheese),34,gm,Chips & More,697,1334368,19,20
Lays,Maxx Macho Chilli,58,gm,Chips & More,697,1099388,29.5,30
Lays,Chile Limon Flavour Potato Chips,57,gm,Chips & More,697,1318269,19,20
Lays,Potato Chips- Classic Salted,57,gm,Chips & More,697,1318274,19,20
Lays,Potato Chips- Classic Salted,100,gm,Chips & More,697,90560,34,35
